0.100000, 0.100000 
0.150000, 0.050000 
0.150000, 0.050000 
0.200000, 0.000083 
0.200000, 0.000083 
0.250000, 0.000083 
0.300000, 0.000083 
0.350000, 0.000083 
0.350000, 0.000083 
0.250000, 0.200083 
0.250000, 0.150083 
0.200000, 0.150083 
0.150000, 0.200083 
0.150000, 0.200083 
0.100000, 0.200083 
0.100000, 0.100083 
0.100000, 0.100083 
0.050000, 0.100083 
0.050056, 0.000083 
0.050056, 0.000083 
0.000056, 0.000083 
0.100056, 0.100083 
0.150056, 0.150083 
0.250056, 0.200083 
0.200056, 0.200083 
0.150056, 0.200083 
0.150056, 0.200083 
0.100056, 0.200083 
0.100056, 0.200083 
0.150056, 0.200083 
0.200056, 0.250083 
0.150056, 0.250083 
0.250056, 0.350083 
0.300056, 0.350083 
0.350056, 0.250083 
0.400056, 0.200083 
0.450056, 0.150083 
0.450056, 0.150083 
0.450056, 0.100083 
0.500056, 0.000083 
0.500056, 0.000083 
0.350056, 0.000083 
0.300056, 0.000083 
0.200056, 0.000083 
0.200056, 0.000083 
0.150056, 0.000083 
0.150056, 0.000083 
0.100056, 0.000083 
0.050056, 0.000083 
0.450000, 0.350000 
0.400000, 0.350000 
0.350000, 0.350000 
0.350000, 0.350000 
0.300000, 0.350000 
0.300000, 0.300000 
0.250000, 0.300000 
0.300000, 0.350000 
0.350000, 0.350000 
0.350000, 0.400000 
0.400000, 0.400000 
0.450000, 0.400000 
0.500000, 0.450000 
0.550000, 0.450000 
0.550000, 0.450000 
0.600000, 0.450000 
0.650000, 0.450000 
0.700000, 0.450000 
0.750000, 0.450000 
0.750000, 0.450000 
0.750000, 0.450000 
0.800000, 0.450000 
0.850000, 0.450000 
0.850000, 0.450000 
0.900000, 0.450000 
0.900000, 0.450000 
0.950000, 0.450000 
0.950000, 0.450000 
0.950000, 0.450000 
0.900000, 0.450000 
0.900000, 0.450000 
0.850000, 0.450000 
0.800000, 0.450000 
0.750000, 0.450000 
0.700000, 0.450000 
0.650000, 0.450000 
0.600000, 0.400000 
0.550000, 0.450000 
0.550000, 0.450000 
0.450000, 0.400000 
0.450000, 0.400000 
0.550000, 0.450000 
0.600000, 0.450000 
0.550000, 0.450000 
0.500000, 0.400000 
0.500000, 0.450000 
0.450000, 0.400000 
0.450000, 0.400000 
0.400000, 0.450000 
0.400000, 0.400000 
0.350000, 0.400000 
0.350000, 0.350000 
0.300000, 0.300000 
0.300000, 0.350000 
0.300000, 0.300000 
0.300000, 0.250000 
0.300000, 0.200000 
0.350000, 0.200000 
0.400000, 0.100000 
0.450000, 0.100000 
0.550000, 0.100000 
0.550000, 0.150000 
0.500000, 0.250000 
0.450000, 0.250000 
0.350000, 0.250000 
0.350000, 0.250000 
0.450000, 0.300000 
0.450000, 0.400000 
0.500000, 0.400000 
0.550000, 0.400000 
0.600000, 0.400000 
0.650000, 0.400000 
0.700000, 0.400000 
0.750000, 0.400000 
0.800000, 0.400000 
0.850000, 0.400000 
0.900000, 0.400000 
1.000000, 0.400000 
1.000000, 0.350000 
0.900000, 0.350000 
0.850000, 0.350000 
0.800000, 0.350000 
0.750000, 0.300000 
0.700000, 0.350000 
0.650000, 0.300000 
0.650000, 0.300000 
0.650000, 0.250000 
0.650000, 0.200000 
0.650000, 0.050000 
0.650000, 0.000083 
0.650000, 0.000083 
0.750000, 0.000083 
0.600000, 0.000083 
0.550000, 0.000083 
0.500000, 0.000083 
0.400000, 0.000083 
0.400000, 0.150083 
0.550000, 0.250083 
0.600000, 0.250083 
0.650000, 0.300083 
0.700000, 0.350083 
0.750000, 0.350083 
0.700000, 0.350083 
0.650000, 0.350083 
0.600000, 0.350083 
0.550000, 0.400083 
0.550000, 0.400083 
0.450000, 0.400083 
